"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BEAR LAKE","007","","","00000000","","PRODUCERS","PRODUCERS, HISPANIC - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","10","95.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BEAR LAKE","007","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","661","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","2,182","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","808","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1,374","28.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","PRODUCERS","PRODUCERS, AMERICAN INDIAN OR ALASKA NATIVE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","23","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","PRODUCERS","PRODUCERS, ASIAN - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","5","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","PRODUCERS","PRODUCERS, HISPANIC - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","58","95.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","PRODUCERS","PRODUCERS, MULTI-RACE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","19","95.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","PRODUCERS","PRODUCERS, NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","2,091","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1,922","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","733","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1,189","28.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","PRODUCERS","PRODUCERS, AMERICAN INDIAN OR ALASKA NATIVE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","9","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","PRODUCERS","PRODUCERS, ASIAN - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","PRODUCERS","PRODUCERS, HISPANIC - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","46","95.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","PRODUCERS","PRODUCERS, MULTI-RACE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","15","95.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1,868","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","332","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","109","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","223","28.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","PRODUCERS","PRODUCERS, HISPANIC - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","6","95.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","PRODUCERS","PRODUCERS, MULTI-RACE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","4","95.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","328","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","784","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","265","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","519","28.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","PRODUCERS","PRODUCERS, AMERICAN INDIAN OR ALASKA NATIVE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","PRODUCERS","PRODUCERS, ASIAN - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","PRODUCERS","PRODUCERS, HISPANIC - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","5","95.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","757","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CLARK","033","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","121","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CLARK","033","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","38","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CLARK","033","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","83","28.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CLARK","033","","","00000000","","PRODUCERS","PRODUCERS, ASIAN - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CLARK","033","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","120","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","494","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","221","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","273","28.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","PRODUCERS","PRODUCERS, AMERICAN INDIAN OR ALASKA NATIVE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","10","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","PRODUCERS","PRODUCERS, HISPANIC - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1","95.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","PRODUCERS","PRODUCERS, MULTI-RACE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","2","95.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","474","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1,453","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","522","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","931","28.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","PRODUCERS","PRODUCERS, ASIAN - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","PRODUCERS","PRODUCERS, HISPANIC - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","15","95.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","PRODUCERS","PRODUCERS, MULTI-RACE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","2","95.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1,431","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","960","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","343","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","617","28.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","PRODUCERS","PRODUCERS, HISPANIC - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","16","95.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","PRODUCERS","PRODUCERS, MULTI-RACE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1","95.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","950","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1,301","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","467","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","834","28.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","PRODUCERS","PRODUCERS, ASIAN - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","PRODUCERS","PRODUCERS, HISPANIC - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","27","95.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","PRODUCERS","PRODUCERS, MULTI-RACE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","7","95.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1,273","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","649","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","276","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","373","28.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","PRODUCERS","PRODUCERS, AMERICAN INDIAN OR ALASKA NATIVE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","PRODUCERS","PRODUCERS, HISPANIC - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","14","95.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","642","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","844","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","257","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","587","28.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","PRODUCERS","PRODUCERS, ASIAN - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","4","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","PRODUCERS","PRODUCERS, HISPANIC - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","5","95.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","PRODUCERS","PRODUCERS, MULTI-RACE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","5","95.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","829","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","761","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","291","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","470","28.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","PRODUCERS","PRODUCERS, HISPANIC - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","18","95.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","PRODUCERS","PRODUCERS, MULTI-RACE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","2","95.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","750","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","584","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","185","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","399","28.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","PRODUCERS","PRODUCERS, HISPANIC - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","25","95.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","PRODUCERS","PRODUCERS, MULTI-RACE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","4","95.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","567","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","504","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","172","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","332","28.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","PRODUCERS","PRODUCERS, HISPANIC - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","2","95.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","PRODUCERS","PRODUCERS, MULTI-RACE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","6","95.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","490","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","510","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","217","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","293","28.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","PRODUCERS","PRODUCERS, AMERICAN INDIAN OR ALASKA NATIVE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","PRODUCERS","PRODUCERS, BLACK OR AFRICAN AMERICAN - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","PRODUCERS","PRODUCERS, HISPANIC - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","9","95.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","PRODUCERS","PRODUCERS, MULTI-RACE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","3","95.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","PRODUCERS","PRODUCERS, WHITE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","501","26.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","BONNER","017","","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","2,195","30.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","BONNER","017","","","00000000","","PRODUCERS","PRODUCERS, (ALL), FEMALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1,017","36.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","BONNER","017","","","00000000","","PRODUCERS","PRODUCERS, (ALL), MALE - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1,178","28.0"
